id,fecha,usuario,texto,tema,sentimiento,likes,reposts
1836.0,2023-01-11,user_84222,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure.,Cultura de lo efímero y proyectos de vida,neutral,16154.0,6227.0
1837.0,2023-10-29,user_72757,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,negativo,759.0,307.0
1838.0,2024-07-17,user_70035,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,neutral,19840.0,4168.0
1839.0,2023-07-14,user_77312,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Cultura de lo efímero y proyectos de vida,negativo,659.0,186.0
1840.0,2024-07-21,user_17565,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,3989.0,1177.0
1841.0,2023-07-25,user_33890,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,2042.0,716.0
1842.0,2023-08-21,user_23510,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Cultura de lo efímero y proyectos de vida,neutral,1212.0,588.0
1843.0,2023-10-08,user_18856,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,neutral,7057.0,1082.0
1844.0,2022-08-09,user_62771,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Cultura de lo efímero y proyectos de vida,negativo,10577.0,3564.0
1845.0,2023-02-05,user_19240,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,negativo,1625.0,520.0
1846.0,2022-09-17,user_5451,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,1380.0,683.0
1847.0,2024-02-09,user_74225,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,IA y pérdida de autonomía humana,negativo,1208.0,291.0
1848.0,2023-11-09,user_71883,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,negativo,3863.0,429.0
1849.0,2023-02-07,user_54131,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",Generación Z y crisis de sentido,positivo,1413.0,175.0
1850.0,2023-01-30,user_5649,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Cultura de lo efímero y proyectos de vida,negativo,1507.0,376.0
1851.0,2023-05-11,user_84352,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,negativo,5578.0,857.0
1852.0,2022-10-31,user_54331,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Cultura de lo efímero y proyectos de vida,negativo,2083.0,360.0
1853.0,2022-03-18,user_89320,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",IA y pérdida de autonomía humana,neutral,5813.0,2432.0
1854.0,2024-04-15,user_56095,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.",Cultura de lo efímero y proyectos de vida,positivo,2835.0,480.0
1855.0,2022-07-06,user_80952,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,positivo,7444.0,2400.0
1856.0,2023-01-08,user_94590,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,IA y pérdida de autonomía humana,neutral,16377.0,7951.0
1857.0,2024-04-02,user_93472,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,positivo,23464.0,5522.0
1858.0,2022-06-21,user_31488,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",IA y pérdida de autonomía humana,negativo,1373.0,367.0
1859.0,2024-11-07,user_22941,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Cultura de lo efímero y proyectos de vida,positivo,1596.0,657.0
1860.0,2024-02-20,user_61830,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Cultura de lo efímero y proyectos de vida,negativo,8722.0,2633.0
1861.0,2023-01-28,user_89316,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,774.0,92.0
1862.0,2023-02-14,user_30651,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,negativo,3258.0,1534.0
1863.0,2023-02-24,user_99005,"Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Generación Z y crisis de sentido,positivo,2767.0,747.0
1864.0,2024-09-28,user_52323,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,negativo,709.0,265.0
1865.0,2022-06-18,user_3449,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?",Generación Z y crisis de sentido,negativo,2133.0,925.0
1866.0,2023-12-02,user_31081,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Cultura de lo efímero y proyectos de vida,negativo,9540.0,1761.0
1867.0,2022-06-30,user_89253,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,negativo,3004.0,878.0
1868.0,2024-05-18,user_74455,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Cultura de lo efímero y proyectos de vida,neutral,3308.0,395.0
1869.0,2023-09-11,user_52716,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,1600.0,588.0
1870.0,2022-12-18,user_22978,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Cultura de lo efímero y proyectos de vida,neutral,2537.0,1054.0
1871.0,2022-08-22,user_82209,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,neutral,2601.0,1165.0
1872.0,2023-08-02,user_38011,"Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Generación Z y crisis de sentido,positivo,5391.0,986.0
1873.0,2023-09-09,user_96534,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Cultura de lo efímero y proyectos de vida,positivo,3067.0,1122.0
1874.0,2022-08-01,user_28816,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,negativo,1749.0,817.0
1875.0,2024-07-13,user_6930,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,neutral,3679.0,1699.0
1876.0,2023-12-06,user_22643,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,neutral,1321.0,361.0
1877.0,2022-05-08,user_23293,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",IA y pérdida de autonomía humana,positivo,497.0,98.0
1878.0,2022-12-03,user_80147,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.,IA y pérdida de autonomía humana,positivo,14038.0,4400.0
1879.0,2022-12-10,user_17802,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",Cultura de lo efímero y proyectos de vida,positivo,6195.0,1077.0
1880.0,2024-11-02,user_93561,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Cultura de lo efímero y proyectos de vida,negativo,1409.0,606.0
1881.0,2023-06-19,user_59612,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?",Cultura de lo efímero y proyectos de vida,neutral,765.0,129.0
1882.0,2023-11-09,user_46385,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,negativo,4055.0,1239.0
1883.0,2024-11-19,user_55163,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",Cultura de lo efímero y proyectos de vida,positivo,51425.0,22277.0
1884.0,2024-02-13,user_6438,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,positivo,3667.0,1030.0
1885.0,2022-10-20,user_36504,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,neutral,3198.0,1592.0
1886.0,2022-12-12,user_63149,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,2130.0,345.0
1887.0,2024-01-04,user_64949,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,negativo,943.0,166.0
1888.0,2023-11-12,user_95747,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Generación Z y crisis de sentido,negativo,1364.0,214.0
1889.0,2024-10-31,user_65752,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",Cultura de lo efímero y proyectos de vida,neutral,3086.0,1409.0
1890.0,2024-08-22,user_85423,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Generación Z y crisis de sentido,positivo,6040.0,697.0
1891.0,2022-03-11,user_42421,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,IA y pérdida de autonomía humana,negativo,1509.0,168.0
1892.0,2022-03-20,user_18894,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Generación Z y crisis de sentido,positivo,2170.0,1034.0
1893.0,2024-06-09,user_50220,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,positivo,3539.0,1272.0
1894.0,2022-01-28,user_41765,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",Cultura de lo efímero y proyectos de vida,neutral,2897.0,448.0
1895.0,2023-06-14,user_74430,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,neutral,622.0,91.0
1896.0,2023-10-30,user_4925,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Cultura de lo efímero y proyectos de vida,neutral,2364.0,388.0
1897.0,2024-10-24,user_83325,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,IA y pérdida de autonomía humana,negativo,3171.0,1132.0
1898.0,2023-11-07,user_18000,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",IA y pérdida de autonomía humana,negativo,2922.0,1034.0
1899.0,2022-09-12,user_85259,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",Generación Z y crisis de sentido,positivo,1053.0,170.0
1900.0,2024-10-26,user_50462,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Generación Z y crisis de sentido,positivo,7241.0,3573.0
1901.0,2022-11-21,user_74503,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Cultura de lo efímero y proyectos de vida,positivo,822.0,117.0
1902.0,2023-03-30,user_63826,"La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",Cultura de lo efímero y proyectos de vida,positivo,2609.0,315.0
1903.0,2024-04-28,user_70397,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.",Cultura de lo efímero y proyectos de vida,neutral,1772.0,321.0
1904.0,2024-07-14,user_14301,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Generación Z y crisis de sentido,positivo,4163.0,533.0
1905.0,2024-08-13,user_54119,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.,IA y pérdida de autonomía humana,positivo,411.0,80.0
1906.0,2024-11-18,user_54403,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,neutral,4628.0,2141.0
1907.0,2023-04-06,user_25923,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",IA y pérdida de autonomía humana,negativo,4940.0,2431.0
1908.0,2023-04-16,user_67947,"A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,positivo,31322.0,10600.0
1909.0,2024-07-27,user_49131,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,negativo,7965.0,3319.0
1910.0,2022-03-22,user_23817,"Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,neutral,4244.0,680.0
1911.0,2024-04-30,user_50851,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,positivo,17052.0,8425.0
1912.0,2023-05-21,user_46168,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,negativo,8209.0,1355.0
1913.0,2023-02-25,user_54514,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,IA y pérdida de autonomía humana,neutral,3032.0,1303.0
1914.0,2023-06-03,user_25020,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,negativo,7811.0,1109.0
1915.0,2023-05-20,user_7553,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,IA y pérdida de autonomía humana,neutral,4124.0,744.0
1916.0,2024-12-01,user_91057,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,IA y pérdida de autonomía humana,neutral,4064.0,1714.0
1917.0,2024-05-01,user_37269,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,neutral,622.0,89.0
1918.0,2023-11-22,user_86306,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,negativo,9287.0,1051.0
1919.0,2022-07-17,user_49379,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,10478.0,4562.0
1920.0,2022-02-02,user_88558,"Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Cultura de lo efímero y proyectos de vida,negativo,5914.0,1115.0
1921.0,2023-09-13,user_63824,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Generación Z y crisis de sentido,negativo,993.0,155.0
1922.0,2023-06-28,user_56504,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",IA y pérdida de autonomía humana,neutral,798.0,267.0
1923.0,2023-05-01,user_36769,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",Cultura de lo efímero y proyectos de vida,positivo,9001.0,2471.0
1924.0,2024-08-17,user_78310,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Cultura de lo efímero y proyectos de vida,neutral,16981.0,5110.0
1925.0,2022-08-11,user_77752,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",IA y pérdida de autonomía humana,negativo,1588.0,504.0
1926.0,2023-10-05,user_6413,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Cultura de lo efímero y proyectos de vida,negativo,745.0,79.0
1927.0,2024-11-05,user_4260,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Cultura de lo efímero y proyectos de vida,neutral,4402.0,1568.0
